place_id,place_name,state,latitude,longitude,place_type,month,climate,popularity_level,accessibility,budget_thousand_inr,trip_duration_days,companions,interest,safety_index,entry_fee,user_id,session_id,rating_given,review_text,travel_dates_start,travel_dates_end,device_type,engagement_score,mobility_restrictions,language_preference
17775,Leh,Ladakh,34.1758469537495,77.78151970354604,Adventure,Feb,Temperate,4.0,Easy,7,13,Family,Relaxation,4.3,150,2111,750920,2.4,Great for families.,2025-05-02,2025-05-15,desktop,13,Wheelchair,Other
17776,Goa,Goa,15.279944004350458,73.99258335329888,Beach,Sep,Tropical,4.4,Easy,40,2,Family,Adventure,3.2,100,4059,659152,3.9,Great for families.,2025-08-05,2025-08-07,desktop,47,Wheelchair,Other
17777,Varanasi,Uttar Pradesh,25.315853241545447,83.01802632899305,Spiritual,Dec,Arid,4.3,Moderate,16,8,Family,Nature,1.2,50,3202,367254,4.3,Great for families.,2025-09-22,2025-09-30,mobile,4,Wheelchair,Other
17778,Goa,Goa,15.470753303735654,74.19216984176343,Beach,Sep,Cold,1.7,Moderate,24,12,Couple,Culture,2.8,20,976,772821,3.7,Not worth the price.,2025-03-20,2025-04-01,desktop,87,Wheelchair,English
17779,Goa,Goa,15.195436133978024,74.01393745899875,Beach,May,Tropical,4.4,Easy,14,12,Family,Spiritual,3.9,100,837,761763,3.7,Had a wonderful time.,2025-09-29,2025-10-11,desktop,24,Kids,English
17780,Manali,Himachal Pradesh,32.055415948378446,77.28439576865314,Hill Station,Dec,Tropical,2.1,Easy,36,3,Friends,Relaxation,3.5,0,2748,720694,3.3,Could be better.,2025-05-19,2025-05-22,mobile,66,Kids,Hindi
17781,Jaipur,Rajasthan,26.795707836956137,75.63510618494375,Historical,Apr,Cold,4.1,Easy,42,6,Family,Culture,3.9,50,2618,528522,2.6,Not worth the price.,2025-09-12,2025-09-18,mobile,76,Kids,Other
17782,Leh,Ladakh,34.19202294744015,77.55333057265808,Adventure,Apr,Cold,1.5,Moderate,30,12,Solo,Spiritual,4.5,20,1377,615432,4.5,Amazing place!,2025-06-14,2025-06-26,mobile,95,Wheelchair,English
17783,Rishikesh,Uttarakhand,29.928226146558334,78.39428357349271,Spiritual,Nov,Tropical,3.5,Hard,31,2,Couple,Spiritual,1.2,20,917,749075,3.9,Great for families.,2025-12-14,2025-12-16,desktop,87,Wheelchair,Other
17784,Mysore,Karnataka,12.257666109081596,76.77182017604737,Heritage,Dec,Temperate,3.3,Easy,27,1,Friends,Culture,4.4,0,3652,965978,3.8,Had a wonderful time.,2025-12-18,2025-12-19,mobile,48,None,Other
17785,Manali,Himachal Pradesh,32.30445545932267,77.12181861010481,Hill Station,Dec,Tropical,3.2,Hard,24,4,Family,Spiritual,4.7,50,2539,648165,1.3,Had a wonderful time.,2025-01-19,2025-01-23,desktop,51,Wheelchair,Hindi
17786,Mysore,Karnataka,12.400545161212046,76.58703019313255,Heritage,Jan,Arid,2.1,Hard,5,1,Family,Food,3.3,100,1633,853055,3.1,Had a wonderful time.,2025-08-12,2025-08-13,desktop,77,Kids,Hindi
17787,Manali,Himachal Pradesh,32.38222092934767,77.29842000617256,Hill Station,Oct,Temperate,2.9,Easy,5,9,Friends,Culture,2.5,0,1288,857694,3.5,Could be better.,2025-06-01,2025-06-10,desktop,22,Kids,Hindi
17788,Goa,Goa,15.194985798434782,74.2070150747898,Beach,Sep,Temperate,4.2,Moderate,48,8,Couple,Adventure,3.2,20,3867,295417,3.9,Amazing place!,2025-03-24,2025-04-01,desktop,33,None,Hindi
17789,Kerala,Kerala,10.84944960467398,76.202193016428,Backwater,Sep,Humid,1.4,Moderate,14,8,Couple,Spiritual,3.7,100,3052,288282,1.5,Amazing place!,2025-07-03,2025-07-11,desktop,42,Kids,English
17790,Leh,Ladakh,33.874420958368084,77.5014632581685,Adventure,Jul,Arid,1.9,Easy,11,8,Couple,Spiritual,2.8,50,3123,691237,1.7,Amazing place!,2025-07-07,2025-07-15,desktop,21,None,Hindi
17791,Leh,Ladakh,34.07876620921364,77.5842741547567,Adventure,Aug,Arid,2.2,Moderate,11,8,Friends,Culture,1.3,0,1771,145105,2.8,Had a wonderful time.,2025-10-23,2025-10-31,mobile,16,None,Other
17792,Udaipur,Rajasthan,24.528310066239676,73.7387805641098,Heritage,Sep,Arid,3.4,Easy,43,4,Friends,Relaxation,3.1,50,618,464721,1.6,Not worth the price.,2025-06-22,2025-06-26,mobile,29,Kids,Hindi
17793,Jaipur,Rajasthan,26.91444324932515,75.81558501959594,Historical,Mar,Cold,3.6,Easy,11,6,Friends,Spiritual,1.7,20,4361,699025,3.4,Amazing place!,2025-01-21,2025-01-27,mobile,64,Kids,Other
17794,Varanasi,Uttar Pradesh,25.366123103841062,83.04525319307376,Spiritual,Aug,Temperate,3.0,Easy,43,9,Friends,Adventure,1.5,150,2184,771976,3.3,Not worth the price.,2025-04-03,2025-04-12,mobile,90,Kids,English
17795,Jaipur,Rajasthan,26.94714276401206,75.73967646454513,Historical,Apr,Tropical,2.2,Hard,37,9,Family,Relaxation,2.3,10,4193,793410,2.7,Great for families.,2025-10-12,2025-10-21,mobile,20,Wheelchair,Other
17796,Rishikesh,Uttarakhand,29.926861464884478,78.20089078113536,Spiritual,Mar,Arid,2.1,Hard,5,13,Friends,Culture,4.1,100,278,327317,1.9,Amazing place!,2025-11-08,2025-11-21,desktop,29,Kids,Other
17797,Mysore,Karnataka,12.328511560875306,76.57672531701074,Heritage,Dec,Temperate,4.3,Hard,13,6,Friends,Nature,4.7,150,1556,877638,2.4,Had a wonderful time.,2025-02-13,2025-02-19,desktop,1,Kids,Other
17798,Kerala,Kerala,10.951623891162336,76.33015755356638,Backwater,Feb,Arid,2.6,Easy,34,3,Family,Nature,4.3,0,2370,495593,1.1,Had a wonderful time.,2025-04-30,2025-05-03,desktop,73,None,Hindi
17799,Kerala,Kerala,10.967020728705764,76.38289766371916,Backwater,Sep,Tropical,1.3,Easy,45,3,Solo,Nature,2.5,10,3989,501351,3.9,Had a wonderful time.,2025-02-10,2025-02-13,desktop,87,None,Other
17800,Leh,Ladakh,33.98844261978945,77.69672817442999,Adventure,Jan,Humid,3.2,Easy,13,3,Family,Food,2.1,100,600,413014,1.7,Had a wonderful time.,2025-10-01,2025-10-04,mobile,58,None,Other
17801,Leh,Ladakh,33.98177318829214,77.57697744294356,Adventure,Oct,Cold,5.0,Moderate,37,1,Friends,Nature,3.4,150,3900,330903,1.8,Amazing place!,2025-11-16,2025-11-17,mobile,26,Kids,Other
17802,Varanasi,Uttar Pradesh,25.265256054475913,82.99421339283577,Spiritual,Sep,Humid,3.1,Hard,20,1,Solo,Culture,4.8,50,1851,442478,2.0,Great for families.,2025-04-27,2025-04-28,mobile,10,Kids,English
17803,Leh,Ladakh,34.09834008376533,77.6160768011172,Adventure,Jan,Cold,1.6,Easy,44,12,Couple,Culture,2.0,20,2223,387415,3.5,Not worth the price.,2025-02-28,2025-03-12,mobile,35,Wheelchair,English
17804,Varanasi,Uttar Pradesh,25.17837187696428,82.94966615303382,Spiritual,Sep,Cold,4.3,Easy,15,4,Solo,Food,2.4,10,1710,484658,3.0,Amazing place!,2025-11-13,2025-11-17,desktop,9,Kids,Hindi
17805,Udaipur,Rajasthan,24.568233223636906,73.7563665312785,Heritage,Sep,Temperate,2.7,Easy,26,9,Solo,Culture,3.9,150,4301,495715,2.3,Could be better.,2025-06-19,2025-06-28,desktop,64,Wheelchair,Other
17806,Kerala,Kerala,10.856392091167633,76.16173491900449,Backwater,Jul,Tropical,3.4,Moderate,16,13,Friends,Relaxation,2.5,10,1957,132476,3.8,Had a wonderful time.,2025-09-01,2025-09-14,mobile,21,Wheelchair,Other
17807,Mysore,Karnataka,12.467293479591632,76.67474293258493,Heritage,Oct,Arid,1.6,Moderate,45,2,Solo,Relaxation,4.0,50,2319,531298,2.3,Could be better.,2025-10-21,2025-10-23,desktop,38,Kids,Hindi
17808,Udaipur,Rajasthan,24.506792128564463,73.82025285473833,Heritage,Dec,Temperate,3.3,Moderate,40,4,Couple,Spiritual,1.7,20,4816,219845,1.3,Great for families.,2025-05-05,2025-05-09,mobile,49,Wheelchair,English
17809,Darjeeling,West Bengal,27.037095409286554,88.359878968603,Hill Station,Oct,Arid,2.1,Hard,37,4,Solo,Food,4.6,150,744,439325,1.6,Great for families.,2025-04-07,2025-04-11,desktop,95,Wheelchair,English
17810,Manali,Himachal Pradesh,32.013611777373974,77.28264676547191,Hill Station,Mar,Temperate,2.5,Easy,15,8,Friends,Spiritual,2.9,20,1851,557682,3.0,Amazing place!,2025-09-29,2025-10-07,desktop,32,Wheelchair,Other
17811,Darjeeling,West Bengal,27.085009727798855,88.26940521140614,Hill Station,Feb,Temperate,4.7,Hard,32,8,Family,Relaxation,1.8,0,1126,500558,4.8,Not worth the price.,2025-06-21,2025-06-29,mobile,52,Kids,Other
17812,Jaipur,Rajasthan,26.68570980694259,75.79884858724915,Historical,Sep,Cold,1.0,Moderate,36,3,Couple,Spiritual,1.7,100,4667,725515,2.1,Great for families.,2025-09-28,2025-10-01,mobile,31,Kids,Other
17813,Leh,Ladakh,34.18712893408522,77.5153925947809,Adventure,Dec,Temperate,4.2,Hard,12,5,Friends,Relaxation,3.7,0,1213,296406,4.4,Not worth the price.,2025-07-04,2025-07-09,desktop,32,Kids,Hindi
17814,Jaipur,Rajasthan,27.059866775889873,75.6270930290797,Historical,Nov,Tropical,1.1,Easy,6,2,Family,Spiritual,1.5,150,3632,474806,2.8,Had a wonderful time.,2025-06-08,2025-06-10,mobile,20,Wheelchair,Other
17815,Varanasi,Uttar Pradesh,25.25777637906361,83.04478262168027,Spiritual,Apr,Temperate,2.0,Easy,42,4,Solo,Nature,2.5,20,2723,834108,4.9,Not worth the price.,2025-04-01,2025-04-05,mobile,26,Wheelchair,Hindi
17816,Kerala,Kerala,10.89228015901968,76.2219747678486,Backwater,Nov,Tropical,2.2,Hard,43,3,Family,Culture,4.1,0,3439,796906,1.7,Not worth the price.,2025-02-12,2025-02-15,mobile,55,Kids,English
17817,Varanasi,Uttar Pradesh,25.429331638318352,82.97859069395338,Spiritual,Mar,Tropical,2.3,Hard,37,13,Family,Adventure,4.5,100,2818,300819,2.0,Amazing place!,2025-03-22,2025-04-04,mobile,89,None,Other
17818,Udaipur,Rajasthan,24.604598627232317,73.76794460134887,Heritage,Jan,Cold,4.3,Moderate,26,11,Friends,Adventure,1.0,20,606,408904,3.8,Had a wonderful time.,2025-07-28,2025-08-08,mobile,28,Wheelchair,Hindi
17819,Jaipur,Rajasthan,27.07001445874825,75.66105049277856,Historical,May,Tropical,2.8,Hard,15,13,Solo,Spiritual,3.9,50,2511,801293,4.5,Could be better.,2025-01-02,2025-01-15,desktop,67,None,Hindi
17820,Rishikesh,Uttarakhand,30.21730128318903,78.30079957777487,Spiritual,May,Humid,1.8,Moderate,21,14,Couple,Food,4.3,150,4964,538351,3.9,Had a wonderful time.,2025-04-03,2025-04-17,mobile,12,Kids,English
17821,Goa,Goa,15.265272518241485,74.27266848616223,Beach,Oct,Temperate,3.0,Moderate,49,11,Couple,Spiritual,4.2,0,276,912042,2.1,Had a wonderful time.,2025-10-23,2025-11-03,mobile,88,None,Hindi
17822,Manali,Himachal Pradesh,32.29422406600182,77.17518839782173,Hill Station,Oct,Cold,3.7,Hard,42,11,Family,Culture,4.7,100,3432,818616,1.3,Great for families.,2025-04-16,2025-04-27,mobile,11,None,Hindi
17823,Goa,Goa,15.43809999285389,73.987930417791,Beach,Mar,Arid,4.9,Hard,34,3,Solo,Adventure,1.1,100,1119,807386,1.6,Great for families.,2025-01-20,2025-01-23,mobile,13,None,Other
17824,Kerala,Kerala,10.736041656612908,76.20619430741192,Backwater,Oct,Humid,1.9,Easy,42,1,Solo,Nature,3.7,150,215,637837,1.3,Amazing place!,2025-07-18,2025-07-19,desktop,40,Kids,English
17825,Udaipur,Rajasthan,24.589397219636513,73.84438294122673,Heritage,Jul,Temperate,2.8,Moderate,28,8,Friends,Adventure,1.6,20,4755,365908,2.5,Amazing place!,2025-07-13,2025-07-21,mobile,21,None,Hindi
17826,Varanasi,Uttar Pradesh,25.371576075347324,82.85456830740368,Spiritual,May,Arid,4.9,Easy,45,12,Family,Nature,4.4,20,4980,349386,4.4,Could be better.,2025-03-23,2025-04-04,desktop,15,Kids,Hindi
17827,Goa,Goa,15.1236483278141,74.15035849187838,Beach,Jun,Humid,1.8,Hard,18,2,Family,Nature,2.7,150,4999,740545,2.0,Amazing place!,2025-05-25,2025-05-27,mobile,84,Wheelchair,English
17828,Jaipur,Rajasthan,26.93971645754218,75.75039640208388,Historical,Nov,Cold,3.9,Easy,39,13,Solo,Spiritual,3.3,20,2386,748384,2.6,Not worth the price.,2025-06-10,2025-06-23,desktop,92,Kids,English
17829,Mysore,Karnataka,12.46883541852376,76.71890767147576,Heritage,Mar,Tropical,3.4,Moderate,29,13,Friends,Culture,3.0,150,1801,383289,4.4,Had a wonderful time.,2025-10-23,2025-11-05,desktop,50,Kids,Other
17830,Darjeeling,West Bengal,27.071856562972464,88.26064896299124,Hill Station,Dec,Tropical,3.0,Moderate,14,6,Family,Adventure,3.7,20,1648,682951,3.9,Amazing place!,2025-07-20,2025-07-26,mobile,34,Kids,Other
17831,Kerala,Kerala,10.893706226801369,76.40841243932711,Backwater,Jan,Tropical,1.7,Moderate,47,13,Friends,Relaxation,1.5,50,2900,676921,4.9,Great for families.,2025-05-19,2025-06-01,desktop,77,Kids,Hindi
17832,Rishikesh,Uttarakhand,30.14251824612576,78.39235962573547,Spiritual,Jun,Arid,2.8,Easy,47,9,Couple,Relaxation,3.3,150,790,788057,2.2,Could be better.,2025-04-11,2025-04-20,desktop,39,Kids,Other
17833,Rishikesh,Uttarakhand,29.885415072972336,78.30101707477645,Spiritual,Jan,Humid,2.9,Easy,14,11,Solo,Nature,4.3,10,1624,214275,5.0,Not worth the price.,2025-12-20,2025-12-31,desktop,89,Wheelchair,Other
17834,Darjeeling,West Bengal,27.06837431012613,88.18008344972446,Hill Station,Feb,Humid,2.8,Hard,13,5,Couple,Nature,1.7,0,3657,320837,1.1,Great for families.,2025-08-05,2025-08-10,desktop,67,Wheelchair,English
17835,Rishikesh,Uttarakhand,30.024893398272127,78.27409902468975,Spiritual,Oct,Tropical,1.4,Moderate,10,12,Solo,Food,1.4,150,4127,640558,2.5,Great for families.,2025-01-04,2025-01-16,mobile,17,Kids,Hindi
17836,Kerala,Kerala,10.876286378791853,76.4178700587646,Backwater,May,Tropical,3.7,Moderate,38,6,Solo,Relaxation,1.9,150,193,764390,1.6,Had a wonderful time.,2025-10-25,2025-10-31,mobile,57,Kids,English
17837,Manali,Himachal Pradesh,32.12000460792137,77.20947580524654,Hill Station,Mar,Humid,3.7,Hard,24,3,Couple,Food,4.4,150,554,767468,4.4,Had a wonderful time.,2025-12-27,2025-12-30,mobile,23,Wheelchair,Hindi
17838,Darjeeling,West Bengal,26.93634046473566,88.23361564792775,Hill Station,Jul,Humid,2.7,Moderate,44,10,Solo,Spiritual,4.4,150,1741,569678,1.1,Could be better.,2025-03-17,2025-03-27,mobile,64,Wheelchair,Other
17839,Rishikesh,Uttarakhand,30.010662788925167,78.2982637149202,Spiritual,Nov,Temperate,2.1,Easy,37,11,Family,Culture,1.2,20,373,355532,4.4,Not worth the price.,2025-05-17,2025-05-28,mobile,53,Kids,Other
17840,Manali,Himachal Pradesh,32.354161945274264,77.0971225142339,Hill Station,Apr,Temperate,2.1,Moderate,8,5,Family,Culture,2.6,10,2233,439575,2.7,Had a wonderful time.,2025-04-01,2025-04-06,desktop,46,Kids,Other
17841,Darjeeling,West Bengal,27.156838529062956,88.22153745961221,Hill Station,Feb,Humid,2.3,Moderate,43,12,Family,Culture,2.2,100,1250,297110,1.7,Great for families.,2025-10-19,2025-10-31,desktop,98,None,English
17842,Varanasi,Uttar Pradesh,25.270977355564217,83.03884941943288,Spiritual,Jun,Cold,2.2,Hard,33,1,Friends,Food,3.5,50,2335,349361,4.5,Could be better.,2025-09-03,2025-09-04,mobile,84,Wheelchair,English
17843,Goa,Goa,15.257219348056198,74.17514324138402,Beach,Jan,Tropical,2.7,Hard,15,4,Family,Culture,1.9,20,3040,750661,1.8,Had a wonderful time.,2025-05-05,2025-05-09,desktop,63,Kids,Other
17844,Varanasi,Uttar Pradesh,25.535814500661516,82.99260249652306,Spiritual,Oct,Temperate,4.9,Hard,43,8,Couple,Nature,1.5,50,2737,389808,3.0,Not worth the price.,2025-12-02,2025-12-10,desktop,7,Wheelchair,Other
17845,Jaipur,Rajasthan,26.976533266487923,75.75674780405777,Historical,Jul,Tropical,3.3,Hard,8,14,Friends,Culture,3.9,150,2699,232191,1.9,Amazing place!,2025-09-30,2025-10-14,mobile,89,Kids,Other
17846,Goa,Goa,15.299648914210827,73.90202020850222,Beach,Dec,Humid,3.4,Easy,40,1,Friends,Spiritual,4.6,10,819,906574,2.0,Had a wonderful time.,2025-05-03,2025-05-04,desktop,42,Wheelchair,Other
17847,Varanasi,Uttar Pradesh,25.447062000652057,83.00121820617805,Spiritual,May,Temperate,1.6,Hard,8,3,Friends,Adventure,4.3,10,4687,569780,3.2,Great for families.,2025-12-18,2025-12-21,mobile,61,Wheelchair,Other
17848,Varanasi,Uttar Pradesh,25.439477132501136,82.88239438220376,Spiritual,Jan,Tropical,2.3,Moderate,6,1,Friends,Relaxation,3.1,150,2053,381099,1.9,Amazing place!,2025-07-10,2025-07-11,desktop,23,None,Other
17849,Manali,Himachal Pradesh,32.26563733560336,77.13527023795612,Hill Station,Jun,Arid,1.6,Moderate,33,10,Friends,Nature,2.7,150,190,723204,3.7,Had a wonderful time.,2025-12-28,2026-01-07,desktop,75,Wheelchair,Hindi
17850,Rishikesh,Uttarakhand,30.04483855757636,78.2278705984143,Spiritual,Jan,Cold,3.4,Hard,37,8,Friends,Adventure,1.6,50,2973,595994,4.1,Had a wonderful time.,2025-06-29,2025-07-07,mobile,85,Kids,Hindi
17851,Varanasi,Uttar Pradesh,25.371712530127194,82.9689340271198,Spiritual,Apr,Tropical,1.1,Easy,29,10,Friends,Nature,4.6,20,3691,513425,4.6,Not worth the price.,2025-03-09,2025-03-19,mobile,18,Kids,Hindi
17852,Goa,Goa,15.286337735198195,74.13522580005318,Beach,May,Humid,2.1,Easy,9,4,Solo,Nature,2.0,150,2788,977612,2.5,Could be better.,2025-03-05,2025-03-09,mobile,87,Kids,Hindi
17853,Goa,Goa,15.424360828029444,74.17183471952605,Beach,Aug,Cold,3.3,Hard,27,7,Friends,Food,3.2,10,4862,549554,4.2,Had a wonderful time.,2025-12-27,2026-01-03,mobile,50,None,Hindi
17854,Goa,Goa,15.491985376464333,74.1461797207826,Beach,Nov,Humid,1.5,Moderate,25,12,Family,Adventure,3.4,0,648,461981,4.2,Great for families.,2025-03-25,2025-04-06,desktop,77,Wheelchair,Hindi
17855,Udaipur,Rajasthan,24.42957356159592,73.81770336084291,Heritage,Jul,Tropical,4.2,Hard,24,9,Family,Nature,4.9,10,99,480571,1.4,Not worth the price.,2025-09-12,2025-09-21,mobile,75,Kids,Hindi
17856,Darjeeling,West Bengal,26.93577985344022,88.26178136221286,Hill Station,May,Temperate,3.5,Hard,45,4,Family,Relaxation,3.2,150,4373,802398,2.9,Not worth the price.,2025-11-22,2025-11-26,desktop,95,Kids,English
17857,Rishikesh,Uttarakhand,30.115892107580578,78.2988777178988,Spiritual,Apr,Arid,3.8,Moderate,49,7,Couple,Adventure,1.5,100,645,758143,3.6,Could be better.,2025-02-11,2025-02-18,desktop,21,Kids,Other
17858,Varanasi,Uttar Pradesh,25.490799723038307,82.84567182819032,Spiritual,May,Arid,3.0,Easy,49,8,Friends,Adventure,1.4,20,2304,282952,2.0,Could be better.,2025-12-24,2026-01-01,mobile,22,Kids,English
17859,Leh,Ladakh,34.41220399162661,77.58794178166595,Adventure,Oct,Humid,2.6,Hard,38,5,Solo,Adventure,4.0,50,4892,691079,2.8,Had a wonderful time.,2025-12-07,2025-12-12,mobile,75,None,Other
17860,Manali,Himachal Pradesh,32.06905587825322,77.15268271245696,Hill Station,Jul,Humid,4.5,Hard,21,5,Couple,Food,2.3,20,3922,216637,2.5,Had a wonderful time.,2025-03-18,2025-03-23,mobile,38,Kids,English
17861,Udaipur,Rajasthan,24.4646867060733,73.63112720573588,Heritage,Jul,Arid,3.9,Hard,49,2,Friends,Culture,2.6,100,1986,161460,1.7,Not worth the price.,2025-09-28,2025-09-30,desktop,45,Wheelchair,Hindi
17862,Mysore,Karnataka,12.301137982677773,76.56602639410498,Heritage,Jul,Humid,2.1,Easy,19,5,Solo,Culture,1.3,100,2040,895169,4.2,Not worth the price.,2025-07-17,2025-07-22,desktop,79,None,Other
17863,Leh,Ladakh,34.17514114537249,77.53798122098664,Adventure,Dec,Arid,4.7,Moderate,34,13,Family,Food,4.5,100,347,462240,1.4,Had a wonderful time.,2025-12-22,2026-01-04,mobile,47,Kids,Other
17864,Rishikesh,Uttarakhand,29.97871292588481,78.1760308918042,Spiritual,May,Cold,2.6,Easy,20,1,Couple,Adventure,2.7,50,459,655588,1.0,Great for families.,2025-11-02,2025-11-03,mobile,73,Wheelchair,Hindi
17865,Manali,Himachal Pradesh,32.242150298725655,77.03327351149426,Hill Station,Aug,Tropical,1.4,Easy,45,6,Couple,Spiritual,5.0,150,2484,357912,4.3,Had a wonderful time.,2025-09-14,2025-09-20,desktop,7,Kids,English
17866,Udaipur,Rajasthan,24.57446681699963,73.84482276639619,Heritage,Oct,Arid,1.5,Easy,8,12,Couple,Adventure,2.6,0,1578,820818,2.7,Could be better.,2025-03-09,2025-03-21,mobile,15,None,English
17867,Udaipur,Rajasthan,24.382442548142045,73.68897159703143,Heritage,Jul,Tropical,1.9,Moderate,18,1,Friends,Spiritual,4.5,20,2979,429942,3.5,Not worth the price.,2025-06-20,2025-06-21,mobile,82,Kids,English
17868,Jaipur,Rajasthan,26.915305767627864,75.83083514064046,Historical,Dec,Cold,2.6,Moderate,13,2,Friends,Nature,2.1,50,2289,389472,2.7,Had a wonderful time.,2025-02-11,2025-02-13,desktop,62,None,Hindi
17869,Mysore,Karnataka,12.387309605564244,76.71234340909261,Heritage,May,Tropical,3.4,Easy,43,12,Couple,Adventure,2.9,50,3283,164334,4.7,Amazing place!,2025-08-20,2025-09-01,mobile,89,Kids,Other
17870,Mysore,Karnataka,12.390204708957823,76.66184640962331,Heritage,Jun,Temperate,3.7,Easy,18,10,Family,Food,2.7,50,3451,858839,1.6,Had a wonderful time.,2025-06-15,2025-06-25,mobile,40,Wheelchair,English
17871,Kerala,Kerala,10.811741120921619,76.12873060691385,Backwater,Sep,Cold,1.3,Hard,21,14,Couple,Culture,2.0,10,5,846395,3.0,Could be better.,2025-08-09,2025-08-23,mobile,86,None,Other
17872,Jaipur,Rajasthan,27.069181789927782,75.69408140770757,Historical,Dec,Humid,4.8,Moderate,34,13,Friends,Nature,3.0,150,1825,269625,4.5,Amazing place!,2025-10-13,2025-10-26,desktop,91,Wheelchair,Other
17873,Kerala,Kerala,10.81739255441447,76.30415857544449,Backwater,Aug,Arid,3.1,Easy,29,14,Solo,Relaxation,3.4,20,1159,915132,4.4,Not worth the price.,2025-07-11,2025-07-25,mobile,88,Wheelchair,English
17874,Jaipur,Rajasthan,26.703098030644032,75.84093505630162,Historical,Jun,Temperate,2.6,Easy,43,3,Family,Culture,1.5,0,4508,310043,1.2,Could be better.,2025-04-18,2025-04-21,mobile,89,Kids,English
17875,Manali,Himachal Pradesh,32.27139273889855,77.14660681991741,Hill Station,Oct,Tropical,2.5,Easy,7,7,Family,Relaxation,4.4,50,3391,986912,2.9,Great for families.,2025-08-31,2025-09-07,mobile,89,Wheelchair,Other
17876,Rishikesh,Uttarakhand,30.203941476769284,78.3747164534736,Spiritual,Apr,Arid,2.7,Easy,27,4,Solo,Food,1.4,20,4707,376080,4.6,Not worth the price.,2025-05-18,2025-05-22,desktop,89,Kids,Other
17877,Mysore,Karnataka,12.203964113028425,76.61983147976859,Heritage,Mar,Arid,4.8,Moderate,23,3,Family,Adventure,1.1,50,2785,217408,2.4,Amazing place!,2025-03-31,2025-04-03,desktop,5,None,Hindi
17878,Manali,Himachal Pradesh,32.33380831398099,77.16510057953508,Hill Station,Apr,Cold,2.2,Moderate,21,13,Solo,Spiritual,4.2,0,2365,404444,1.9,Could be better.,2025-08-12,2025-08-25,desktop,74,Wheelchair,Other
17879,Udaipur,Rajasthan,24.825473306797225,73.71791857911008,Heritage,Mar,Cold,4.7,Easy,24,6,Friends,Adventure,4.9,50,1941,454516,2.4,Could be better.,2025-06-20,2025-06-26,desktop,90,Wheelchair,English
17880,Varanasi,Uttar Pradesh,25.151553248129698,82.92267937367708,Spiritual,Aug,Tropical,1.1,Moderate,27,11,Friends,Culture,4.5,100,347,633251,5.0,Not worth the price.,2025-10-12,2025-10-23,mobile,63,Kids,Hindi
